trun,c,ELp,value,scenario
2029,bah,CCGT,17.506960706977708,B
2029,omn,Cogen,5.208216103948611,B
2029,omn,CCGT,53.54826237767648,B
2030,ksa,Steam,177.9728358625983,B
2030,ksa,GT,24.32651872345499,B
2030,ksa,PV,35.740252734802596,B
2030,ksa,Cogen,3.4178030688139893,B
2030,ksa,CCGT,488.06841428646504,B
2030,uae,GT,30.55257175750594,B
2030,uae,CoalSteam,4.483635686937714,B
2030,uae,Nuclear,42.18815999999999,B
2030,uae,PV,0.024200125621130584,B
2030,uae,CSP,0.14883533536483343,B
2030,uae,Cogen,102.81840432017218,B
2030,uae,CCGT,47.846953904636905,B
2030,qat,Steam,1.5320906553942246,B
2030,qat,GT,1.3743156658720403,B
2030,qat,Cogen,37.054198434273225,B
2030,qat,CCGT,37.60816191854074,B
2030,kuw,Nuclear,32.11967505897436,B
2030,kuw,Cogen,104.67759434398047,B
2030,bah,Steam,8.158652101486696,B
2030,bah,GT,2.8836594923918684,B
2030,bah,CCGT,18.59169301374149,B
2030,omn,Cogen,8.21927725812223,B
2030,omn,CCGT,52.724925200916836,B
2015,ksa,Steam,153.3053496851834,C
2015,ksa,GT,62.90340765902475,C
2015,ksa,PV,0.04182679928646153,C
2015,ksa,Cogen,45.50759787885174,C
2015,ksa,CCGT,77.83610406504182,C
2015,uae,GT,12.883763808806302,C
2015,uae,PV,0.02771486727326956,C
2015,uae,CSP,0.1171726628325944,C
2015,uae,Cogen,105.54397440360322,C
2015,uae,CCGT,15.651820711955006,C
2015,qat,GT,1.1879727223448595,C
2015,qat,Cogen,36.77160546167288,C
2015,qat,CCGT,5.69294241595485,C
2015,kuw,Cogen,68.62894010554709,C
2015,bah,Steam,1.7214825005615486,C
2015,bah,Cogen,0.7883999999999991,C
2015,bah,CCGT,14.070066539847202,C
2015,omn,Cogen,19.14211445760606,C
2015,omn,CCGT,14.231269117509303,C
2016,ksa,Steam,172.29982459462795,C
2016,ksa,GT,67.95794375543281,C
2016,ksa,PV,0.04145655135811725,C
2016,ksa,Cogen,44.91637557101388,C
2016,ksa,CCGT,77.83610404513539,C
2016,uae,GT,11.982974624635089,C
2016,uae,PV,0.027474125633548594,C
2016,uae,CSP,0.11507617293559191,C
2016,uae,Cogen,112.90154928001168,C
2016,uae,CCGT,15.301717588205578,C
2016,qat,GT,1.2674017304224832,C
2016,qat,Cogen,39.03700710720001,C
2016,qat,CCGT,5.549096533966465,C
2016,kuw,Cogen,71.5723448116149,C
2016,bah,Steam,2.4596192506123886,C
2016,bah,Cogen,0.7883999999999999,C
2016,bah,CCGT,14.293139887286538,C
2016,omn,Cogen,19.142114457600037,C
2016,omn,CCGT,16.23367213202225,C
2017,ksa,Steam,160.74211226488265,C
2017,ksa,GT,53.60460633737656,C
2017,ksa,PV,0.04108960472000853,C
2017,ksa,Cogen,58.268147332115014,C
2017,ksa,CCGT,108.28056430269017,C
2017,uae,GT,12.949648973902695,C
2017,uae,PV,0.027218244566703253,C
2017,uae,CSP,0.11732608619906523,C
2017,uae,Cogen,115.91942724000188,C
2017,uae,CCGT,17.15368756875059,C
2017,qat,GT,1.245427747796263,C
2017,qat,Cogen,41.57226179622253,C
2017,qat,CCGT,5.247809907116036,C
2017,kuw,Cogen,74.3011098272836,C
2017,bah,Steam,2.9896973841897094,C
2017,bah,Cogen,0.7883999999999999,C
2017,bah,CCGT,14.403868485369344,C
2017,omn,Cogen,19.142114457599877,C
2017,omn,CCGT,17.568607475026894,C
2018,ksa,Steam,186.2990966707508,C
2018,ksa,GT,38.65970314469163,C
2018,ksa,PV,0.04072592977676888,C
2018,ksa,Cogen,66.1171418703227,C
2018,ksa,CCGT,108.28056419101394,C
2018,uae,GT,17.88381930458797,C
2018,uae,PV,0.02697328036538185,C
2018,uae,CSP,0.12191833977283248,C
2018,uae,Cogen,115.91942723994063,C
2018,uae,CCGT,18.269995717644534,C
2018,qat,GT,1.212466773856963,C
2018,qat,Cogen,45.25968031676344,C
2018,qat,CCGT,4.843578834535604,C
2018,kuw,Cogen,78.36675885622188,C
2018,bah,Steam,3.519775517767058,C
2018,bah,Cogen,0.7883999999999993,C
2018,bah,CCGT,14.514597083452148,C
2018,omn,Cogen,19.142114457598655,C
2018,omn,CCGT,18.903542818032903,C
2019,ksa,Steam,107.81656673128234,C
2019,ksa,GT,101.55018334766312,C
2019,ksa,PV,0.040365497250746674,C
2019,ksa,Cogen,105.89806543138747,C
2019,ksa,CCGT,95.06719293596814,C
2019,uae,GT,36.07781697988214,C
2019,uae,PV,0.02673052084221898,C
2019,uae,CSP,0.0329,C
2019,uae,Cogen,101.02055366961388,C
2019,uae,CCGT,18.858186254904222,C
2019,qat,GT,3.154159925703566,C
2019,qat,Cogen,38.077458476374176,C
2019,qat,CCGT,7.751198977747421,C
2019,kuw,Cogen,89.50896007564185,C
2019,bah,Steam,4.862327897262669,C
2019,bah,GT,4.255147953913324,C
2019,bah,Cogen,1.8512799999999996,C
2019,bah,CCGT,8.48738186151786,C
2019,omn,Cogen,19.14211445760013,C
2019,omn,CCGT,21.597655238786924,C
2020,ksa,Steam,123.22116832072416,C
2020,ksa,GT,104.82203240263856,C
2020,ksa,PV,0.04000827810775447,C
2020,ksa,Cogen,105.90504047079051,C
2020,ksa,CCGT,102.59749569239786,C
2020,uae,GT,37.434759739629214,C
2020,uae,PV,0.026489946154551997,C
2020,uae,CSP,0.00945,C
2020,uae,Cogen,111.16050826954591,C
2020,uae,CCGT,16.02311473119639,C
2020,qat,GT,2.9681407654990037,C
2020,qat,Cogen,41.63568039867921,C
2020,qat,CCGT,3.44828397122849,C
2020,kuw,PV,0.006512679004058419,C
2020,kuw,Cogen,93.6759643562055,C
2020,bah,Steam,5.239524638692915,C
2020,bah,GT,7.236388681378245,C
2020,bah,Cogen,1.8512800000000007,C
2020,bah,CCGT,5.750285932969944,C
2020,omn,Cogen,19.142114457643736,C
2020,omn,CCGT,20.886496854593297,C
2021,ksa,Steam,116.29894818782829,C
2021,ksa,GT,87.44803370991445,C
2021,ksa,PV,0.03965424359632642,C
2021,ksa,Cogen,105.91201581443596,C
2021,ksa,CCGT,148.40375467299754,C
2021,uae,GT,33.276051846722666,C
2021,uae,Nuclear,42.188159999999996,C
2021,uae,PV,0.026251536636896104,C
2021,uae,CSP,0.00945,C
2021,uae,Cogen,78.63818537755267,C
2021,uae,CCGT,15.812814798852434,C
2021,qat,GT,2.4022721945445342,C
2021,qat,Cogen,45.32622477301721,C
2021,qat,CCGT,3.1042463501548276,C
2021,kuw,Cogen,97.85985608317645,C
2021,bah,Steam,3.948793169200143,C
2021,bah,GT,6.121960403115626,C
2021,bah,Cogen,1.85128,C
2021,bah,CCGT,5.388276947769578,C
2021,omn,Cogen,19.1421144578183,C
2021,omn,CCGT,23.77302366158313,C
2022,ksa,Steam,122.28769659340352,C
2022,ksa,GT,75.86944584155378,C
2022,ksa,PV,0.03930336518952716,C
2022,ksa,Cogen,105.91899086632799,C
2022,ksa,CCGT,173.65508211497277,C
2022,uae,GT,35.93622649925512,C
2022,uae,CoalSteam,0.45991944463788,C
2022,uae,Nuclear,42.188159999999996,C
2022,uae,PV,0.02601527280948832,C
2022,uae,CSP,0.03290905535825058,C
2022,uae,Cogen,78.42352348818733,C
2022,uae,CCGT,17.369366179625224,C
2022,qat,GT,2.326999270854686,C
2022,qat,Cogen,48.43756137778582,C
2022,qat,CCGT,3.329764446390703,C
2022,kuw,PV,0.004519795017608823,C
2022,kuw,Cogen,101.33353614751707,C
2022,bah,Steam,5.047818595756502,C
2022,bah,GT,7.904245595038274,C
2022,bah,Cogen,1.8512800000000023,C
2022,bah,CCGT,6.913245878771713,C
2022,omn,Cogen,19.14211445794896,C
2022,omn,CCGT,25.58123067659503,C
2023,ksa,Steam,134.5912158638801,C
2023,ksa,GT,89.3475880956472,C
2023,ksa,PV,0.03895561463804137,C
2023,ksa,Cogen,105.91899085684308,C
2023,ksa,CCGT,172.74368372665583,C
2023,uae,GT,38.168251564965715,C
2023,uae,CoalSteam,1.2200911852150158,C
2023,uae,Nuclear,42.188159999999996,C
2023,uae,PV,0.025781135354048218,C
2023,uae,CSP,0.03753890799484961,C
2023,uae,Cogen,79.55269957634198,C
2023,uae,CCGT,18.042028905227816,C
2023,qat,GT,1.9143966914425041,C
2023,qat,Cogen,52.79343262449827,C
2023,qat,CCGT,3.253987824059169,C
2023,kuw,Cogen,106.2107520905452,C
2023,bah,Steam,5.05814332273759,C
2023,bah,GT,7.692734654304849,C
2023,bah,Cogen,1.8512800000000005,C
2023,bah,CCGT,6.894701435817323,C
2023,omn,Cogen,19.14211445765685,C
2023,omn,CCGT,27.362472359442922,C
2024,ksa,Steam,150.37872505280703,C
2024,ksa,GT,103.61040492813034,C
2024,ksa,PV,0.03861096393812157,C
2024,ksa,Cogen,105.91899037694004,C
2024,ksa,CCGT,173.68920386633332,C
2024,uae,GT,41.43347110348734,C
2024,uae,CoalSteam,2.6657338340993784,C
2024,uae,Nuclear,42.188159999999996,C
2024,uae,PV,0.02554910513877253,C
2024,uae,CSP,0.04220785995603928,C
2024,uae,Cogen,78.42352348780463,C
2024,uae,CCGT,19.77396630609942,C
2024,qat,GT,1.758823967530723,C
2024,qat,Cogen,57.14930387118954,C
2024,qat,CCGT,3.3221249920871387,C
2024,kuw,Cogen,111.12882530940792,C
2024,bah,Steam,4.993945394446942,C
2024,bah,GT,7.771494259997666,C
2024,bah,Cogen,1.8512800000004086,C
2024,bah,CCGT,6.931190164971199,C
2024,omn,Cogen,19.14211445758457,C
2024,omn,CCGT,27.911016197521292,C
2025,ksa,Steam,164.0855994459772,C
2025,ksa,GT,117.83977784129318,C
2025,ksa,PV,0.038269385362447936,C
2025,ksa,Cogen,105.91899018910904,C
2025,ksa,CCGT,174.1837357048202,C
2025,uae,GT,40.49325704226135,C
2025,uae,CoalSteam,4.5611213578805385,C
2025,uae,Nuclear,42.188159999999996,C
2025,uae,PV,0.0253191631898932,C
2025,uae,CSP,0.042240249410108587,C
2025,uae,Cogen,78.42352348792022,C
2025,uae,CCGT,20.29903916129732,C
2025,qat,GT,1.6107289693052147,C
2025,qat,Cogen,61.46366400000065,C
2025,qat,CCGT,3.1724583149693464,C
2025,kuw,PV,3.5147543754322704e-08,C
2025,kuw,CSP,2.0902905218435005e-08,C
2025,kuw,Cogen,116.2876849051585,C
2025,bah,Steam,4.873821834482729,C
2025,bah,GT,7.981593974838953,C
2025,bah,Cogen,1.851279999999817,C
2025,bah,CCGT,7.157631879938507,C
2025,omn,Cogen,19.14211445745817,C
2025,omn,CCGT,34.16213521624186,C
2026,ksa,Steam,185.48625085574173,C
2026,ksa,GT,128.32506911041602,C
2026,ksa,PV,0.03793085138045712,C
2026,ksa,Cogen,105.91899211133574,C
2026,ksa,CCGT,176.42661602549063,C
2026,uae,GT,37.97181377258709,C
2026,uae,CoalSteam,4.941634031822775,C
2026,uae,Nuclear,42.18815999999999,C
2026,uae,PV,0.025091290721111548,C
2026,uae,CSP,0.04220857973313373,C
2026,uae,Cogen,84.01603524615402,C
2026,uae,CCGT,21.22236453944019,C
2026,qat,GT,2.2421397336153785,C
2026,qat,Cogen,61.46366400000004,C
2026,qat,CCGT,4.253915235754533,C
2026,kuw,Cogen,121.18843601682849,C
2026,bah,Steam,5.04921605983621,C
2026,bah,GT,7.833174792794429,C
2026,bah,Cogen,1.85128,C
2026,bah,CCGT,7.574951185092646,C
2026,omn,Cogen,19.142114457617783,C
2026,omn,CCGT,36.04081279037641,C
2027,ksa,Steam,209.38746160979363,C
2027,ksa,GT,128.00343023331808,C
2027,ksa,PV,0.03759533474420129,C
2027,ksa,Cogen,105.92596541052218,C
2027,ksa,CCGT,187.22886956121522,C
2027,uae,GT,32.3628536099744,C
2027,uae,CoalSteam,1.843600414109911,C
2027,uae,Nuclear,42.188159999999954,C
2027,uae,PV,0.02486546910423268,C
2027,uae,CSP,0.037538907994850115,C
2027,uae,Cogen,108.56718399661278,C
2027,uae,CCGT,15.817995591011417,C
2027,qat,GT,3.330773964372882,C
2027,qat,Cogen,61.46366399999937,C
2027,qat,CCGT,4.975673035523994,C
2027,kuw,CoalSteam,0.0789090506389819,C
2027,kuw,Cogen,120.37069516003034,C
2027,bah,Steam,5.44216236002915,C
2027,bah,GT,8.064908415367968,C
2027,bah,Cogen,1.8512799999987797,C
2027,bah,CCGT,9.465272331180152,C
2027,omn,Cogen,19.142114457848812,C
2027,omn,CCGT,37.997037221237306,C
2028,ksa,Steam,210.7742590482147,C
2028,ksa,GT,124.18606666652425,C
2028,ksa,PV,0.03726280847368707,C
2028,ksa,Cogen,105.93294483547416,C
2028,ksa,CCGT,220.21805382101283,C
2028,uae,GT,31.45071844309819,C
2028,uae,CoalSteam,1.4161982877295263,C
2028,uae,Nuclear,42.18815999999998,C
2028,uae,PV,0.024641679882474503,C
2028,uae,CSP,0.03667173448628057,C
2028,uae,Cogen,121.73630716398576,C
2028,uae,CCGT,13.98198999339409,C
2028,qat,GT,2.5225002793710134,C
2028,qat,Cogen,61.46366400000003,C
2028,qat,CCGT,9.716525878245237,C
2028,kuw,CoalSteam,0.6942123992741672,C
2028,kuw,Cogen,125.44283759758835,C
2028,bah,Steam,6.240567550698799,C
2028,bah,GT,8.339492652101647,C
2028,bah,Cogen,1.8512799999993756,C
2028,bah,CCGT,10.490449083511365,C
2028,omn,Cogen,19.142114457596406,C
2028,omn,CCGT,38.18387335738329,C
2029,ksa,Steam,214.8562107214395,C
2029,ksa,GT,122.49680367430234,C
2029,ksa,PV,0.03693324575088208,C
2029,ksa,Cogen,105.93992816430126,C
2029,ksa,CCGT,233.98720293369018,C
2029,uae,GT,29.799274655578614,C
2029,uae,CoalSteam,1.4058703595271993,C
2029,uae,Nuclear,42.188159999999996,C
2029,uae,PV,0.024419904739811312,C
2029,uae,CSP,0.03600905535825062,C
2029,uae,Cogen,130.04220000000834,C
2029,uae,CCGT,19.329927952424608,C
2029,qat,GT,1.24522152921355,C
2029,qat,Cogen,61.46366399997696,C
2029,qat,CCGT,21.95135467453119,C
2029,kuw,CoalSteam,1.823645319342306,C
2029,kuw,Cogen,126.06011485432936,C
2029,bah,Steam,7.421762241991304,C
2029,bah,GT,9.654571868854859,C
2029,bah,Cogen,1.851279999999868,C
2029,bah,CCGT,13.867219910251348,C
2029,omn,Cogen,19.142114457595635,C
2029,omn,CCGT,40.07802057689035,C
2030,ksa,Steam,223.84935261187954,C
2030,ksa,GT,125.53363110942462,C
2030,ksa,PV,0.036606620116635506,C
2030,ksa,Cogen,105.94689111611312,C
2030,ksa,CCGT,247.38393585074633,C
2030,uae,GT,30.163573008588322,C
2030,uae,CoalSteam,1.3920514115006988,C
2030,uae,Nuclear,42.18815999999999,C
2030,uae,PV,0.024200125625552453,C
2030,uae,CSP,0.03600905535825062,C
2030,uae,Cogen,130.04220000000012,C
2030,uae,CCGT,27.33767790972414,C
2030,qat,GT,1.2682552362684134,C
2030,qat,Cogen,61.463663999999966,C
2030,qat,CCGT,26.568136841203604,C
2030,kuw,CoalSteam,3.343347676985023,C
2030,kuw,Cogen,131.13225729278355,C
2030,bah,Steam,6.608194449553289,C
2030,bah,GT,9.932322427579015,C
2030,bah,Cogen,1.8512799999999994,C
2030,bah,CCGT,15.81783293574954,C
2030,omn,Cogen,19.142114457595895,C
2030,omn,CCGT,43.788155368023375,C
2015,ksa,Steam,153.3053496851834,D
2015,ksa,GT,62.90340765902475,D
2015,ksa,PV,0.04182679928646153,D
2015,ksa,Cogen,45.50759787885174,D
2015,ksa,CCGT,77.83610406504182,D
2015,uae,GT,12.883763808806302,D
2015,uae,PV,0.02771486727326956,D
2015,uae,CSP,0.1171726628325944,D
2015,uae,Cogen,105.54397440360322,D
2015,uae,CCGT,15.651820711955006,D
2015,qat,GT,1.1879727223448595,D
2015,qat,Cogen,36.77160546167288,D
2015,qat,CCGT,5.69294241595485,D
2015,kuw,Cogen,68.62894010554709,D
2015,bah,Steam,1.7214825005615486,D
2015,bah,Cogen,0.7883999999999991,D
2015,bah,CCGT,14.070066539847202,D
2015,omn,Cogen,19.14211445760606,D
2015,omn,CCGT,14.231269117509303,D
2016,ksa,Steam,172.29982459462795,D
2016,ksa,GT,67.95794375543281,D
2016,ksa,PV,0.04145655135811725,D
2016,ksa,Cogen,44.91637557101388,D
2016,ksa,CCGT,77.83610404513539,D
2016,uae,GT,11.982974624635089,D
2016,uae,PV,0.027474125633548594,D
2016,uae,CSP,0.11507617293559191,D
2016,uae,Cogen,112.90154928001168,D
2016,uae,CCGT,15.301717588205578,D
2016,qat,GT,1.2674017304224832,D
2016,qat,Cogen,39.03700710720001,D
2016,qat,CCGT,5.549096533966465,D
2016,kuw,Cogen,71.5723448116149,D
2016,bah,Steam,2.4596192506123886,D
2016,bah,Cogen,0.7883999999999999,D
2016,bah,CCGT,14.293139887286538,D
2016,omn,Cogen,19.142114457600037,D
2016,omn,CCGT,16.23367213202225,D
2017,ksa,Steam,160.74211226488265,D
2017,ksa,GT,53.60460633737656,D
2017,ksa,PV,0.04108960472000853,D
2017,ksa,Cogen,58.268147332115014,D
2017,ksa,CCGT,108.28056430269017,D
2017,uae,GT,12.949648973902695,D
2017,uae,PV,0.027218244566703253,D
2017,uae,CSP,0.11732608619906523,D
2017,uae,Cogen,115.91942724000188,D
2017,uae,CCGT,17.15368756875059,D
2017,qat,GT,1.245427747796263,D
2017,qat,Cogen,41.57226179622253,D
2017,qat,CCGT,5.247809907116036,D
2017,kuw,Cogen,74.3011098272836,D
2017,bah,Steam,2.9896973841897094,D
2017,bah,Cogen,0.7883999999999999,D
2017,bah,CCGT,14.403868485369344,D
2017,omn,Cogen,19.142114457599877,D
2017,omn,CCGT,17.568607475026894,D
2018,ksa,Steam,186.2990966707508,D
2018,ksa,GT,38.65970314469163,D
2018,ksa,PV,0.04072592977676888,D
2018,ksa,Cogen,66.1171418703227,D
2018,ksa,CCGT,108.28056419101394,D
2018,uae,GT,17.88381930458797,D
2018,uae,PV,0.02697328036538185,D
2018,uae,CSP,0.12191833977283248,D
2018,uae,Cogen,115.91942723994063,D
2018,uae,CCGT,18.269995717644534,D
2018,qat,GT,1.212466773856963,D
2018,qat,Cogen,45.25968031676344,D
2018,qat,CCGT,4.843578834535604,D
2018,kuw,Cogen,78.36675885622188,D
2018,bah,Steam,3.519775517767058,D
2018,bah,Cogen,0.7883999999999993,D
2018,bah,CCGT,14.514597083452148,D
2018,omn,Cogen,19.142114457598655,D
2018,omn,CCGT,18.903542818032903,D
2019,ksa,Steam,210.0147652430284,D
2019,ksa,GT,53.603424445807335,D
2019,ksa,PV,0.04036549725032817,D
2019,ksa,Cogen,58.58102231004631,D
2019,ksa,CCGT,110.1356554065656,D
2019,uae,GT,23.346220179919722,D
2019,uae,PV,0.026730520840416737,D
2019,uae,CSP,0.14796527444311236,D
2019,uae,Cogen,101.9891359099774,D
2019,uae,CCGT,28.03031226139274,D
2019,qat,GT,3.018153672412928,D
2019,qat,Cogen,38.077458476373735,D
2019,qat,CCGT,11.046291191112886,D
2019,kuw,Cogen,71.44499393121288,D
2019,bah,Steam,1.0986105372684918,D
2019,bah,Cogen,0.78840000000006,D
2019,bah,CCGT,12.480770478525576,D
2019,omn,Cogen,19.142114457619694,D
2019,omn,CCGT,23.65036009151889,D
2020,ksa,Steam,220.57459733157881,D
2020,ksa,GT,32.72164930515873,D
2020,ksa,PV,0.040008278117880276,D
2020,ksa,Cogen,32.101341842184716,D
2020,ksa,CCGT,172.39483286144676,D
2020,uae,GT,17.011502172550266,D
2020,uae,PV,0.026489946154581296,D
2020,uae,CSP,0.14818041069925783,D
2020,uae,Cogen,111.45690701312813,D
2020,uae,CCGT,29.965456313920598,D
2020,qat,GT,3.8520594541293876,D
2020,qat,Cogen,41.34019537543204,D
2020,qat,CCGT,11.224308102332506,D
2020,kuw,Cogen,75.73049121620548,D
2020,bah,Steam,1.653317773463124,D
2020,bah,CCGT,13.432989225087441,D
2020,omn,Cogen,9.645083000471518,D
2020,omn,CCGT,34.64597582491553,D
2021,ksa,Steam,202.1274329904855,D
2021,ksa,GT,21.202973754261823,D
2021,ksa,PV,0.03965424383149007,D
2021,ksa,Cogen,25.15515094686223,D
2021,ksa,CCGT,220.03068854556764,D
2021,uae,GT,12.341990168107829,D
2021,uae,Nuclear,42.188159999999996,D
2021,uae,PV,0.026251536683047867,D
2021,uae,CSP,0.14864305200514372,D
2021,uae,Cogen,97.81692244844204,D
2021,uae,CCGT,25.851000439212655,D
2021,qat,GT,3.250302961035337,D
2021,qat,Cogen,45.0161755344323,D
2021,qat,CCGT,10.740593427041816,D
2021,kuw,Cogen,81.33312226245339,D
2021,bah,Steam,2.138840535663217,D
2021,bah,CCGT,13.748474877611145,D
2021,omn,Cogen,4.746395288457326,D
2021,omn,CCGT,37.11627941829915,D
2022,ksa,Steam,205.39415417722097,D
2022,ksa,GT,22.395192257716193,D
2022,ksa,PV,0.03930336549331986,D
2022,ksa,Cogen,7.69205567402113,D
2022,ksa,CCGT,253.6431889826542,D
2022,uae,GT,10.986824237944251,D
2022,uae,CoalSteam,9.874152307767591,D
2022,uae,Nuclear,42.188159999999996,D
2022,uae,PV,0.026015272911879335,D
2022,uae,CSP,0.14823643836850026,D
2022,uae,Cogen,97.81705970843471,D
2022,uae,CCGT,27.02157606390309,D
2022,qat,GT,3.14993428376719,D
2022,qat,Cogen,44.60236112488414,D
2022,qat,CCGT,13.153084110880858,D
2022,kuw,Cogen,84.29553194710373,D
2022,bah,Steam,2.722630080916881,D
2022,bah,CCGT,13.965693746984966,D
2022,omn,Cogen,0.8085394152296346,D
2022,omn,CCGT,42.7825084581907,D
2023,ksa,Steam,215.9515962496884,D
2023,ksa,GT,30.391105289937357,D
2023,ksa,PV,0.03895477914530492,D
2023,ksa,Cogen,7.859897906065965,D
2023,ksa,CCGT,257.974111572412,D
2023,uae,GT,12.16173909227399,D
2023,uae,CoalSteam,10.443101653189787,D
2023,uae,Nuclear,42.188159999999996,D
2023,uae,PV,0.025781135353823707,D
2023,uae,CSP,0.1485960299388553,D
2023,uae,Cogen,98.66074294844418,D
2023,uae,CCGT,27.88523944025364,D
2023,qat,GT,3.1213173307448985,D
2023,qat,Cogen,46.204068859223064,D
2023,qat,CCGT,14.769090878536101,D
2023,kuw,Cogen,88.85447657876966,D
2023,bah,Steam,3.4412545346191976,D
2023,bah,GT,0.06001077705612414,D
2023,bah,CCGT,14.148268613514265,D
2023,omn,CCGT,48.130492312046414,D
2024,ksa,Steam,229.60737432770432,D
2024,ksa,GT,43.535492636390615,D
2024,ksa,PV,0.03861092577186554,D
2024,ksa,Cogen,2.8937749429284265,D
2024,ksa,CCGT,261.9515549554346,D
2024,uae,GT,9.845376551704884,D
2024,uae,CoalSteam,19.358853259350248,D
2024,uae,Nuclear,42.188159999999996,D
2024,uae,PV,0.025549105347124977,D
2024,uae,CSP,0.14883610159811797,D
2024,uae,Cogen,97.81711607032993,D
2024,uae,CCGT,29.133959676405922,D
2024,qat,GT,3.250909440217649,D
2024,qat,Cogen,42.50928628949295,D
2024,qat,CCGT,20.94869531183897,D
2024,kuw,Cogen,93.5796309078185,D
2024,bah,Steam,4.806228166625837,D
2024,bah,GT,0.177738579472568,D
2024,bah,CCGT,14.28667936111769,D
2024,omn,CCGT,50.83935774332375,D
2025,ksa,Steam,222.81702738868063,D
2025,ksa,GT,47.56810905719776,D
2025,ksa,PV,0.03826938536406995,D
2025,ksa,Cogen,2.8937749429355737,D
2025,ksa,CCGT,291.9157332656354,D
2025,uae,GT,26.948398494621262,D
2025,uae,CoalSteam,5.783502433528919,D
2025,uae,Nuclear,42.18815999990285,D
2025,uae,PV,0.025319163114734772,D
2025,uae,CSP,0.1484553838249939,D
2025,uae,Cogen,99.79524220963373,D
2025,uae,CCGT,29.492192885688915,D
2025,qat,GT,2.9693824159530315,D
2025,qat,Cogen,42.509608591526366,D
2025,qat,CCGT,23.860707233623927,D
2025,kuw,Nuclear,10.680660544813964,D
2025,kuw,Cogen,87.89162391841126,D
2025,bah,Steam,5.704761319018873,D
2025,bah,GT,0.4009758441127715,D
2025,bah,CCGT,14.452772258242893,D
2025,omn,CCGT,53.15720544292733,D
2026,ksa,Steam,216.37078614585567,D
2026,ksa,GT,42.886751887218814,D
2026,ksa,PV,0.03793055876979135,D
2026,ksa,Cogen,2.893774942927234,D
2026,ksa,CCGT,332.0340200322127,D
2026,uae,GT,28.4095598265994,D
2026,uae,CoalSteam,6.478328500289547,D
2026,uae,Nuclear,42.18815999998516,D
2026,uae,PV,0.02509129070927748,D
2026,uae,CSP,0.14836626602123537,D
2026,uae,Cogen,102.81837595923444,D
2026,uae,CCGT,29.79223004206222,D
2026,qat,GT,2.6975026453176656,D
2026,qat,Cogen,42.50957443025159,D
2026,qat,CCGT,26.763384268063763,D
2026,kuw,Nuclear,10.680660548678658,D
2026,kuw,Cogen,92.4505684514958,D
2026,bah,Steam,6.000326862218954,D
2026,bah,GT,3.646413227063081,D
2026,bah,CCGT,14.591183005805469,D
2026,omn,CCGT,54.81959602090672,D
2027,ksa,Steam,209.90024544846653,D
2027,ksa,GT,42.17128752840857,D
2027,ksa,PV,0.03759533475152799,D
2027,ksa,Cogen,2.8937749429282347,D
2027,ksa,CCGT,373.7706551862383,D
2027,uae,GT,32.218055744256354,D
2027,uae,CoalSteam,6.785670333242382,D
2027,uae,Nuclear,42.18815999999682,D
2027,uae,PV,0.024865469101507446,D
2027,uae,CSP,0.1482580953592943,D
2027,uae,Cogen,102.81840163728567,D
2027,uae,CCGT,31.077286126335967,D
2027,qat,GT,2.4628040189348175,D
2027,qat,Cogen,42.50925512012397,D
2027,qat,CCGT,30.00495393324604,D
2027,kuw,Nuclear,16.141820156504117,D
2027,kuw,Cogen,92.45616343695292,D
2027,bah,Steam,5.81838370421776,D
2027,bah,GT,3.413740907120016,D
2027,bah,CCGT,14.736401145255673,D
2027,omn,Cogen,1.554174532730378,D
2027,omn,CCGT,55.464142813356226,D
2028,ksa,Steam,200.1887361168698,D
2028,ksa,GT,39.619729556909554,D
2028,ksa,PV,0.03726280847212423,D
2028,ksa,Cogen,2.8937749429265516,D
2028,ksa,CCGT,417.1080598805442,D
2028,uae,GT,35.01253193315961,D
2028,uae,CoalSteam,7.60755887062593,D
2028,uae,Nuclear,42.18816000000002,D
2028,uae,PV,0.024641679882651285,D
2028,uae,CSP,0.14823045810018476,D
2028,uae,Cogen,102.81840431996744,D
2028,uae,CCGT,32.671321439372484,D
2028,qat,GT,2.2978809343331577,D
2028,qat,Cogen,42.50929084505209,D
2028,qat,CCGT,33.19573476108945,D
2028,kuw,Nuclear,16.75859967203169,D
2028,kuw,Cogen,97.26205529688511,D
2028,bah,Steam,9.617013542888484,D
2028,bah,GT,3.2961280558846915,D
2028,bah,CCGT,17.06665446264498,D
2028,omn,Cogen,4.33168871963332,D
2028,omn,CCGT,55.21120462087397,D
2029,ksa,Steam,185.7287796006902,D
2029,ksa,GT,30.783175689584798,D
2029,ksa,PV,0.036933245774666994,D
2029,ksa,Cogen,3.386615059261132,D
2029,ksa,CCGT,465.03713970613904,D
2029,uae,GT,28.101588285602556,D
2029,uae,CoalSteam,5.989326829535804,D
2029,uae,Nuclear,42.18816000000476,D
2029,uae,PV,0.024419904766931302,D
2029,uae,CSP,0.1486423599811996,D
2029,uae,Cogen,102.81840476721729,D
2029,uae,CCGT,49.9540275171516,D
2029,qat,GT,2.163793167263694,D
2029,qat,Cogen,42.509290329796436,D
2029,qat,CCGT,36.83803956325456,D
2029,kuw,Nuclear,23.163570855128267,D
2029,kuw,Cogen,97.56759576694623,D
2029,bah,Steam,8.233495370490557,D
2029,bah,GT,2.772136749593103,D
2029,bah,CCGT,22.76296070713496,D
